"No.","Time","Source","Destination","Protocol","Length","Info"
"312","1.213778","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"313","1.214375","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"314","1.214375","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"315","1.214526","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"316","1.215404","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"317","1.216029","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"318","1.216654","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"319","1.216716","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"320","1.217565","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"321","1.217565","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"322","1.219108","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"323","1.219108","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"324","1.219108","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"325","1.219298","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"326","1.220238","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"327","1.220238","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"328","1.220238","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"329","1.220238","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"330","1.221271","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"331","1.221271","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"332","1.221271","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"333","1.221645","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"334","1.222060","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"335","1.222060","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"336","1.222060","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"337","1.223179","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"338","1.223179","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"339","1.223629","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"340","1.223963","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"341","1.223963","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"342","1.223963","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"343","1.223963","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"344","1.224763","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"345","1.224763","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"346","1.228830","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"347","1.228830","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"348","1.229264","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"349","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"350","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"351","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"352","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"353","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"354","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"355","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"356","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"357","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"358","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"359","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"360","1.231704","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"361","1.231995","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"362","1.232200","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"363","1.240339","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"364","1.240339","212.156.184.18","192.168.1.104","UDP","1292","443  >  58960 Len=1250"
"365","1.240339","212.156.184.18","192.168.1.104","UDP","1129","443  >  58960 Len=1087"
"366","1.240454","192.168.1.104","212.156.184.18","UDP","77","58960  >  443 Len=35"
"367","1.244556","192.168.1.104","212.156.184.18","UDP","78","58960  >  443 Len=36"
"368","1.245425","192.168.1.104","212.156.184.18","UDP","1112","58960  >  443 Len=1070"
"369","1.245660","192.168.1.104","212.156.184.18","UDP","1090","58960  >  443 Len=1048"
"370","1.253260","212.156.184.18","192.168.1.104","UDP","76","443  >  58960 Len=34"
"371","1.255750","212.156.184.18","192.168.1.104","UDP","76","443  >  58960 Len=34"
"372","1.256201","192.168.1.104","212.156.184.18","UDP","76","58960  >  443 Len=34"
"373","1.347278","104.18.17.135","192.168.1.104","TLSv1.2","128","Application Data"
"374","1.401941","192.168.1.104","104.18.17.135","TCP","54","63418  >  443 [ACK] Seq=1 Ack=75 Win=513 Len=0"
"375","1.619292","TpLinkTechno_0d:c8:25","Broadcast","ARP","42","Who has 192.168.1.103? Tell 192.168.1.1"
"376","1.810094","162.159.130.234","192.168.1.104","TLSv1.2","374","Application Data"
"377","1.853456","192.168.1.104","162.159.130.234","TCP","54","54816  >  443 [ACK] Seq=1 Ack=362 Win=512 Len=0"
"378","2.131467","TpLinkTechno_0d:c8:25","Broadcast","ARP","60","Who has 192.168.1.100? Tell 192.168.1.1"
"379","2.535382","TpLinkTechno_0d:c8:25","Broadcast","ARP","42","Who has 192.168.1.103? Tell 192.168.1.1"
"380","3.380787","192.168.1.104","142.251.140.14","UDP","1175","53603  >  443 Len=1133"
"381","3.414610","142.251.140.14","192.168.1.104","UDP","74","443  >  53603 Len=32"
"382","3.432814","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"383","3.459632","142.251.140.14","192.168.1.104","UDP","117","443  >  53603 Len=75"
"384","3.459957","192.168.1.104","142.251.140.14","UDP","81","53603  >  443 Len=39"
"385","3.460317","142.251.140.14","192.168.1.104","UDP","65","443  >  53603 Len=23"
"386","3.479219","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"387","3.502570","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"388","3.649074","192.168.1.104","172.217.20.78","UDP","71","51790  >  443 Len=29"
"389","3.680996","172.217.20.78","192.168.1.104","UDP","111","443  >  51790 Len=69"
"390","3.698289","192.168.1.104","172.217.20.78","QUIC","1292","Initial, DCID=4751dac154593627, PKN: 1, CRYPTO"
"391","3.698352","192.168.1.104","172.217.20.78","QUIC","1292","Initial, DCID=4751dac154593627, PKN: 2, CRYPTO"
"392","3.698369","192.168.1.104","172.217.20.78","QUIC","1292","Initial, DCID=4751dac154593627, PKN: 3, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING, PADDING, PING, PADDING, PING, PADDING"
"393","3.698530","192.168.1.104","172.217.20.78","QUIC","121","0-RTT, DCID=4751dac154593627"
"394","3.698734","192.168.1.104","172.217.20.78","QUIC","600","0-RTT, DCID=4751dac154593627"
"395","3.728312","172.217.20.78","192.168.1.104","QUIC","1292","Initial, SCID=e751dac154593627, PKN: 1, ACK, PADDING"
"396","3.728848","172.217.20.78","192.168.1.104","QUIC","1292","Initial, SCID=e751dac154593627, PKN: 2, ACK, PADDING"
"397","3.741397","192.168.1.104","172.217.20.78","QUIC","1292","Initial, DCID=e751dac154593627, PKN: 7, PADDING, PING, PADDING"
"398","3.763360","172.217.20.78","192.168.1.104","QUIC","1292","Initial, SCID=e751dac154593627, PKN: 3, CRYPTO, PADDING"
"399","3.763994","172.217.20.78","192.168.1.104","QUIC","353","Protected Payload (KP0)"
"400","3.764532","192.168.1.104","172.217.20.78","QUIC","1292","Handshake, DCID=e751dac154593627"
"401","3.764704","172.217.20.78","192.168.1.104","QUIC","981","Protected Payload (KP0)"
"402","3.764704","172.217.20.78","192.168.1.104","QUIC","86","Protected Payload (KP0)"
"403","3.764704","172.217.20.78","192.168.1.104","QUIC","66","Protected Payload (KP0)"
"404","3.764853","192.168.1.104","172.217.20.78","QUIC","73","Protected Payload (KP0), DCID=e751dac154593627"
"405","3.770046","172.217.20.78","192.168.1.104","QUIC","1292","Initial, SCID=e751dac154593627, PKN: 9, ACK, CRYPTO, PADDING"
"406","3.770578","172.217.20.78","192.168.1.104","QUIC","358","Protected Payload (KP0)"
"407","3.771063","192.168.1.104","172.217.20.78","QUIC","155","Protected Payload (KP0), DCID=e751dac154593627"
"408","3.794213","172.217.20.78","192.168.1.104","QUIC","162","Protected Payload (KP0)"
"409","3.794658","192.168.1.104","172.217.20.78","QUIC","75","Protected Payload (KP0), DCID=e751dac154593627"
"410","3.899356","172.217.20.78","192.168.1.104","QUIC","241","Protected Payload (KP0)"
"411","3.899356","172.217.20.78","192.168.1.104","QUIC","63","Protected Payload (KP0)"
"412","3.899983","192.168.1.104","172.217.20.78","QUIC","79","Protected Payload (KP0), DCID=e751dac154593627"
"413","3.900147","192.168.1.104","172.217.20.78","QUIC","75","Protected Payload (KP0), DCID=e751dac154593627"
"414","3.907211","192.168.1.104","172.217.20.78","QUIC","1292","Initial, DCID=2598a86c3d63e3f2, PKN: 1, CRYPTO"
"415","3.907320","192.168.1.104","172.217.20.78","QUIC","1292","Initial, DCID=2598a86c3d63e3f2, PKN: 2, PING, PING, PADDING, PING, PING, PADDING, CRYPTO, PADDING"
"416","3.907560","192.168.1.104","172.217.20.78","QUIC","124","0-RTT, DCID=2598a86c3d63e3f2"
"417","3.907952","192.168.1.104","172.217.20.78","QUIC","1288","0-RTT, DCID=2598a86c3d63e3f2"
"418","3.908046","192.168.1.104","172.217.20.78","QUIC","1292","0-RTT, DCID=2598a86c3d63e3f2"
"419","3.908083","192.168.1.104","172.217.20.78","QUIC","354","0-RTT, DCID=2598a86c3d63e3f2"
"420","3.926865","172.217.20.78","192.168.1.104","QUIC","69","Protected Payload (KP0)"
"421","3.939433","172.217.20.78","192.168.1.104","QUIC","1292","Initial, SCID=e598a86c3d63e3f2, PKN: 1, ACK, PADDING"
"422","3.972492","172.217.20.78","192.168.1.104","QUIC","86","Protected Payload (KP0)"
"423","3.972878","172.217.20.78","192.168.1.104","QUIC","66","Protected Payload (KP0)"
"424","3.972878","172.217.20.78","192.168.1.104","QUIC","64","Protected Payload (KP0)"
"425","3.973858","172.217.20.78","192.168.1.104","QUIC","1292","Initial, SCID=e598a86c3d63e3f2, PKN: 2, CRYPTO, PADDING"
"426","3.974264","192.168.1.104","172.217.20.78","QUIC","79","Handshake, DCID=e598a86c3d63e3f2"
"427","3.974430","172.217.20.78","192.168.1.104","QUIC","353","Protected Payload (KP0)"
"428","3.974430","172.217.20.78","192.168.1.104","QUIC","981","Protected Payload (KP0)"
"429","3.975114","192.168.1.104","172.217.20.78","QUIC","154","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"430","3.975283","192.168.1.104","172.217.20.78","QUIC","74","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"431","4.002962","172.217.20.78","192.168.1.104","QUIC","162","Protected Payload (KP0)"
"432","4.003577","172.217.20.78","192.168.1.104","QUIC","1292","Protected Payload (KP0)"
"433","4.003939","192.168.1.104","172.217.20.78","QUIC","73","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"434","4.110164","172.217.20.78","192.168.1.104","QUIC","546","Protected Payload (KP0)"
"435","4.110495","192.168.1.104","172.217.20.78","QUIC","77","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"436","4.116980","192.168.1.104","142.251.140.14","UDP","1285","53603  >  443 Len=1243"
"437","4.117047","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"438","4.117058","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"439","4.117067","192.168.1.104","142.251.140.14","UDP","205","53603  >  443 Len=163"
"440","4.138343","172.217.20.78","192.168.1.104","QUIC","67","Protected Payload (KP0)"
"441","4.151072","142.251.140.14","192.168.1.104","UDP","74","443  >  53603 Len=32"
"442","4.158524","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"443","4.161133","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"444","4.238984","142.251.140.14","192.168.1.104","UDP","1287","443  >  53603 Len=1245"
"445","4.239517","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"446","4.239563","192.168.1.104","142.251.140.14","UDP","81","53603  >  443 Len=39"
"447","4.240569","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"448","4.241884","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"449","4.241884","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"450","4.242964","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"451","4.242964","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"452","4.242964","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"453","4.242964","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"454","4.242964","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"455","4.244238","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"456","4.244238","142.251.140.14","192.168.1.104","UDP","1292","443  >  53603 Len=1250"
"457","4.244238","142.251.140.14","192.168.1.104","UDP","834","443  >  53603 Len=792"
"458","4.245373","142.251.140.14","192.168.1.104","UDP","1286","443  >  53603 Len=1244"
"459","4.245743","142.251.140.14","192.168.1.104","UDP","1046","443  >  53603 Len=1004"
"460","4.246227","192.168.1.104","142.251.140.14","UDP","74","53603  >  443 Len=32"
"461","4.271247","192.168.1.104","142.251.140.14","UDP","75","53603  >  443 Len=33"
"462","4.281177","TpLinkTechno_0d:c8:25","Broadcast","ARP","42","Who has 192.168.1.103? Tell 192.168.1.1"
"463","4.281840","142.251.140.14","192.168.1.104","UDP","68","443  >  53603 Len=26"
"464","4.354943","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"465","4.407569","172.217.20.78","192.168.1.104","QUIC","68","Protected Payload (KP0)"
"466","4.590925","162.159.130.234","192.168.1.104","TLSv1.2","255","Application Data"
"467","4.616523","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"468","4.631311","192.168.1.104","162.159.130.234","TCP","54","54816  >  443 [ACK] Seq=1 Ack=563 Win=511 Len=0"
"469","4.632296","162.159.130.234","192.168.1.104","TLSv1.2","158","Application Data"
"470","4.669520","172.217.20.78","192.168.1.104","QUIC","68","Protected Payload (KP0)"
"471","4.678927","192.168.1.104","162.159.130.234","TCP","54","54816  >  443 [ACK] Seq=1 Ack=667 Win=511 Len=0"
"472","4.880305","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"473","4.933848","172.217.20.78","192.168.1.104","QUIC","68","Protected Payload (KP0)"
"474","5.144391","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"475","5.196999","172.217.20.78","192.168.1.104","QUIC","68","Protected Payload (KP0)"
"476","5.204296","TpLinkTechno_0d:c8:25","Broadcast","ARP","42","Who has 192.168.1.103? Tell 192.168.1.1"
"477","5.409114","192.168.1.104","172.217.20.78","QUIC","71","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"478","5.425179","192.168.1.104","20.199.120.151","TLSv1.2","155","Application Data"
"479","5.464801","172.217.20.78","192.168.1.104","QUIC","68","Protected Payload (KP0)"
"480","5.483628","20.199.120.151","192.168.1.104","TLSv1.2","225","Application Data"
"481","5.533103","192.168.1.104","20.199.120.151","TCP","54","49408  >  443 [ACK] Seq=102 Ack=172 Win=513 Len=0"
"482","5.576802","192.168.1.104","192.168.1.1","DNS","74","Standard query 0xea17 A assets.msn.com"
"483","5.587334","192.168.1.1","192.168.1.104","DNS","276","Standard query response 0xea17 A assets.msn.com CNAME assets.msn.com.edgekey.net CNAME e28578.d.akamaiedge.net A 2.18.254.49 A 2.18.254.171 A 2.18.254.40 A 2.18.254.145 A 2.18.254.152 A 2.18.254.58 A 2.18.254.170 A 2.18.254.83"
"484","5.594244","192.168.1.104","2.18.254.49","TCP","66","55697  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"485","5.627524","172.217.20.78","192.168.1.104","QUIC","315","Protected Payload (KP0)"
"486","5.641336","192.168.1.104","142.251.140.14","UDP","1285","53603  >  443 Len=1243"
"487","5.641493","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"488","5.641556","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"489","5.641607","192.168.1.104","142.251.140.14","UDP","427","53603  >  443 Len=385"
"490","5.657902","192.168.1.104","172.217.20.78","QUIC","74","Protected Payload (KP0), DCID=e598a86c3d63e3f2"
"491","5.662897","192.168.1.104","142.251.140.14","UDP","1285","53603  >  443 Len=1243"
"492","5.662962","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"493","5.662974","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"494","5.662984","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
"495","5.662995","192.168.1.104","142.251.140.14","UDP","1292","53603  >  443 Len=1250"
